seq,feed_to_engine_ns,decision_ns,total_ns
11680,1941937,40,155
11681,1941902,42,136
11682,1941841,39,145
11683,1941909,42,132
11684,1941857,42,144
11685,1941928,40,155
11686,1941869,41,138
11687,1941812,39,135
11688,1941755,43,146
11689,1941707,43,157
11690,1941688,40,161
11691,1941662,38,171
11692,1941641,38,156
11693,1941609,40,159
11694,1941484,39,209
11695,1941605,38,121
11696,1941532,40,137
11697,1941485,39,128
11698,1941429,39,151
11699,1941381,39,146
11700,1941335,45,182
11701,1941318,40,154
11702,1941271,37,145
11703,1941213,43,155
11704,1941185,42,132
11705,1941215,39,149
11706,1941159,41,146
11707,1941229,41,147
11708,1941197,38,139
11709,1941253,42,140
11710,1941188,41,164
11711,1941166,41,162
11712,1941220,42,156
11713,1941184,44,169
11714,1941123,41,127
11715,1941149,41,150
11716,1941092,97,240
11717,1941132,43,183
11718,1941096,42,143
11719,1941036,41,221
11720,1941151,44,142
11721,1941090,39,165
11722,1941181,38,142
11723,1941144,39,139
11724,1941201,39,132
11725,1941131,42,145
11726,1941074,45,143
11727,1941026,41,175
11728,1941095,37,153
11729,1941035,41,134
11730,1941094,41,149
11731,1941061,51,270
11732,1940985,41,161
11733,1941056,37,222
11734,1941202,39,179
11735,1941167,39,158
11736,1941241,37,167
11737,1941208,43,166
11738,1941278,40,153
11739,1941355,38,150
11740,1941481,42,221
11741,1941680,40,144
11742,1941801,45,229
11743,1942007,42,162
11744,1942145,34,130
11745,1942231,39,158
11746,1942367,41,148
11747,1942487,40,149
11748,1942616,40,138
11749,1942730,40,150
11750,1942859,43,138
11751,1942972,41,304
11752,1943252,42,141
11753,1943370,41,153
11754,1943500,41,180
11755,1943658,40,143
11756,1943779,46,152
11757,1943911,40,156
11758,1944039,41,145
11759,1944162,42,152
11760,1944288,42,203
11761,1944473,43,156
11762,1944607,41,159
11763,1944739,46,129
11764,1944687,44,179
11765,1944794,40,168
11766,1944760,41,132
11767,1944816,36,196
11768,1944830,38,171
11769,1944926,43,145
11770,1944885,46,143
11771,1944962,41,170
11772,1944941,40,194
11773,1945059,40,214
11774,1945061,40,148
11775,1945028,40,173
11776,1944981,42,182
11777,1947200,44,207
11778,1947003,40,170
11779,1947070,39,153
11780,1947022,93,225
11781,1947173,39,170
11782,1947136,35,134
11783,1947086,40,347
11784,1947238,40,171
11785,1947223,42,144
11786,1947188,40,160
11787,1947144,43,182
11788,1947247,39,167
11789,1947234,40,143
11790,1947297,41,138
11791,1947249,37,137
11792,1947310,42,145
11793,1947270,40,138
11794,1947330,40,147
11795,1947094,44,147
11796,1946953,38,156
11797,1947033,42,135
11798,1946979,45,175
11799,1947074,46,180
11800,1947068,45,168
11801,1947161,44,163
11802,1947102,41,131
11803,1947154,44,155
11804,1947126,41,172
11805,1947217,42,153
11806,1947166,42,163
11807,1947135,32,144
11808,1946987,41,279
11809,1947189,38,195
11810,1947202,36,135
11811,1947260,39,149
11812,1947227,38,137
11813,1947187,42,163
11814,1947276,39,139
11815,1947217,43,141
11816,1947277,39,141
11817,1947212,40,211
11818,1947235,40,154
11819,1947202,42,147
11820,1947172,40,137
11821,1947196,43,117
11822,1947126,39,161
11823,1947204,43,225
11824,1947245,41,151
11825,1947314,43,167
11826,1947271,42,146
11827,1947235,41,136
11828,1947263,45,152
11829,1947214,37,147
11830,1947288,41,143
11831,1947221,40,129
11832,1947177,36,126
11833,1947103,40,166
11834,1947157,40,136
11835,1947087,40,152
11836,1947162,38,135
11837,1947106,39,142
11838,1947166,40,158
11839,1947115,39,158
11840,1947149,40,132
11841,1947096,44,155
11842,1947122,46,143
11843,1947239,39,141
11844,1947199,116,221
11845,1947323,40,141
11846,1947273,33,134
11847,1947223,40,131
11848,1947066,33,128
11849,1947119,41,135
11850,1947043,39,159
11851,1947015,41,166
11852,1946992,44,152
11853,1946960,42,145
11854,1946926,45,150
11855,1946854,38,136
11856,1946798,41,154
11857,1946683,41,159
11858,1946635,39,245
11859,1946806,46,146
11860,1946774,44,339
11861,1947034,41,182
11862,1947009,40,205
11863,1947030,40,161
11864,1946999,39,160
11865,1946978,37,143
11866,1946933,39,156
11867,1946908,40,168
11868,1946896,40,158
11869,1946866,40,161
11870,1946835,40,164
11871,1946810,40,157
11872,1946765,45,146
11873,1946727,38,143
11874,1946794,39,162
11875,1946863,41,165
11876,1946752,40,150
11877,1946710,39,150
11878,1946590,42,205
11879,1946719,42,203
11880,1946736,46,174
11881,1946834,42,151
11882,1946808,36,142
11883,1946880,42,157
11884,1946856,41,147
11885,1946926,42,165
11886,1946886,42,153
11887,1946850,38,194
11888,1946943,48,332
11889,1947085,42,155
11890,1947167,42,149
11891,1947120,43,168
11892,1947219,46,166
11893,1947201,43,142
11894,1947270,41,147
11895,1947212,42,170
11896,1947181,40,156
11897,1947254,38,140
11898,1947187,46,172
11899,1947180,42,144
11900,1947139,38,156
11901,1947108,41,149
11902,1947078,40,157
11903,1947047,42,145
11904,1947084,39,113
11905,1949092,47,166
11906,1949189,42,173
11907,1949137,48,179
11908,1949129,86,223
11909,1949163,42,169
11910,1949146,44,161
11911,1949123,40,167
11912,1949116,39,162
11913,1949092,40,145
11914,1949052,42,163
11915,1949044,41,154
11916,1949002,42,154
11917,1948958,42,156
11918,1948924,41,146
11919,1948806,38,144
11920,1948925,40,165
11921,1948885,33,148
11922,1948842,40,150
11923,1948884,40,162
11924,1948846,44,155
11925,1948927,59,165
11926,1948903,41,154
11927,1948970,38,148
11928,1948912,40,162
11929,1948884,39,154
11930,1948927,40,158
11931,1948877,42,164
11932,1948957,42,162
11933,1949095,39,147
11934,1949220,40,138
11935,1949331,42,178
11936,1949483,43,139
11937,1949599,44,156
11938,1949732,39,156
11939,1949869,40,143
11940,1949985,42,160
11941,1950123,43,311
11942,1950410,40,149
11943,1950536,40,162
11944,1950676,41,134
11945,1950787,40,162
11946,1950924,38,137
11947,1951039,40,136
11948,1951153,42,158
11949,1951294,42,134
11950,1951403,42,161
11951,1951540,39,174
11952,1951686,39,148
11953,1951807,33,136
11954,1951917,43,152
11955,1952047,41,157
11956,1952178,45,169
11957,1952145,41,145
11958,1952215,38,142
11959,1952160,39,140
11960,1952226,40,158
11961,1952362,44,178
11962,1952334,33,131
11963,1952264,44,167
11964,1952234,40,145
11965,1952298,42,148
11966,1952244,40,147
11967,1952200,40,158
11968,1952219,39,138
11969,1952153,41,165
11970,1952098,39,132
11971,1952136,41,165
11972,1952098,91,212
11973,1952115,41,157
11974,1952190,44,133
11975,1952116,42,133
11976,1952225,39,141
11977,1952340,41,165
11978,1952481,43,168
11979,1952627,42,176
11980,1952772,36,134
11981,1952881,41,166
11982,1952935,40,158
11983,1953071,42,213
11984,1953257,42,179
11985,1953415,39,139
11986,1953531,40,155
11987,1953661,44,168
11988,1953803,42,166
11989,1953946,41,159
11990,1954087,36,215
11991,1954281,41,144
11992,1954402,44,168
11993,1954543,43,153
11994,1954517,40,147
11995,1954582,41,162
11996,1954533,44,152
11997,1954491,40,150
11998,1954448,40,152
11999,1954417,38,218
12000,1954444,47,1941
12001,1956275,39,176
12002,1956428,43,166
12003,1956400,40,134
12004,1956452,38,169
12005,1956433,37,140
12006,1956488,39,127
12007,1956437,44,175
12008,1956536,37,168
12009,1956516,40,183
12010,1956422,44,170
12011,1956511,40,162
12012,1956467,43,201
12013,1956482,38,147
12014,1956427,41,196
12015,1956420,39,157
12016,1956495,39,130
12017,1956449,41,127
12018,1956300,37,178
12019,1956406,40,162
12020,1956385,42,172
12021,1956485,40,152
12022,1956428,41,140
12023,1956366,40,173
12024,1956353,40,139
12025,1956312,46,151
12026,1956268,41,141
12027,1956224,41,147
12028,1956258,42,271
12029,1956502,41,137
12030,1956453,36,196
12031,1956571,41,147
12032,1956539,41,147
12033,1958686,42,167
12034,1958538,41,214
12035,1958479,43,197
12036,1958596,103,208
12037,1958598,40,156
12038,1958679,39,168
12039,1958664,44,174
12040,1958764,39,156
12041,1958737,40,150
12042,1958597,42,167
12043,1958694,41,130
12044,1958403,41,138
12045,1958448,41,147
12046,1958513,46,156
12047,1958465,41,140
12048,1958414,38,146
12049,1958366,42,151
12050,1958325,38,142
12051,1958278,41,141
12052,1958222,40,145
12053,1958182,39,160
12054,1958156,40,159
12055,1958134,40,133
12056,1958161,41,149
12057,1958111,44,222
12058,1958256,40,196
12059,1958246,39,169
12060,1958230,43,150
12061,1958189,42,142
12062,1958130,43,156
12063,1958095,42,148
12064,1958132,41,182
12065,1958294,41,137
12066,1958408,38,146
12067,1958350,40,133
12068,1958292,35,210
12069,1958318,44,196
12070,1958323,43,151
12071,1958272,40,160
12072,1958243,42,166
12073,1958212,39,154
12074,1958290,40,161
12075,1958272,40,152
12076,1958343,40,142
12077,1958270,43,151
12078,1958235,40,144
12079,1958190,39,142
12080,1958142,43,167
12081,1958203,40,151
12082,1958329,37,145
12083,1958269,43,180
12084,1958381,41,183
12085,1958352,41,152
12086,1958329,42,157
12087,1958295,43,171
12088,1958276,38,143
12089,1958240,42,166
12090,1958205,42,158
12091,1958175,45,162
12092,1958257,39,164
12093,1958233,39,164
12094,1958320,43,163
12095,1958308,39,160
12096,1958386,45,164
12097,1958350,40,137
12098,1958251,43,134
12099,1958291,38,266
12100,1958368,107,217
12101,1958503,42,144
12102,1958443,41,147
12103,1958391,42,143
12104,1958430,39,173
12105,1958580,39,156
12106,1958535,41,152
12107,1958317,38,141
12108,1958383,46,150
12109,1958350,41,136
12110,1958407,40,160
12111,1958358,41,153
12112,1958313,41,142
12113,1958273,44,146
12114,1958228,39,171
12115,1958221,38,137
12116,1958166,38,163
12117,1958130,47,145
12118,1957977,39,146
12119,1958044,37,138
12120,1957993,41,143
12121,1958066,45,138
12122,1958013,40,171
12123,1958107,43,149
12124,1958046,47,157
12125,1958015,42,142
12126,1957972,40,158
12127,1957932,42,164
12128,1957908,41,143
12129,1957868,38,139
12130,1957818,39,128
12131,1957745,43,144
12132,1957813,41,157
12133,1957783,40,136
12134,1957837,33,125
12135,1957749,41,156
12136,1957825,42,148
12137,1957791,45,146
12138,1957868,41,159
12139,1957848,41,154
12140,1957928,38,127
12141,1957880,41,150
12142,1957950,42,148
12143,1957885,38,150
12144,1957847,42,181
12145,1957837,39,142
12146,1957885,42,148
12147,1958010,42,140
12148,1958123,42,143
12149,1958245,41,173
12150,1958396,41,155
12151,1958526,40,143
12152,1958645,42,141
12153,1958762,42,158
12154,1958896,42,158
12155,1959032,44,164
12156,1959171,42,141
12157,1959288,38,147
12158,1959414,41,136
12159,1959527,44,131
12160,1959638,42,170
12161,1962027,44,157
12162,1962156,40,142
12163,1962197,38,148
12164,1962323,100,214
12165,1962543,47,174
12166,1962692,41,145
12167,1962818,37,153
12168,1962941,41,155
12169,1962980,42,157
12170,1963124,41,214
12171,1963146,41,155
12172,1963217,40,156
12173,1963193,42,142
12174,1963258,40,168
12175,1963223,41,132
12176,1963173,44,158
12177,1963127,45,173
12178,1963120,41,147
12179,1963238,47,157
12180,1963216,45,164
12181,1963303,43,169
12182,1963258,43,165
12183,1963244,42,172
12184,1963226,42,148
12185,1963176,42,143
12186,1963210,41,147
12187,1963147,43,144
12188,1963214,42,149
12189,1963171,44,139
12190,1963232,45,162
12191,1963208,44,189
12192,1963320,40,162
12193,1963304,35,153
12194,1963381,38,134
12195,1963309,39,140
12196,1963162,43,152
12197,1963240,44,152
12198,1963193,43,178
12199,1963194,42,133
12200,1963127,49,166
12201,1963112,38,123
12202,1963035,40,134
12203,1962968,40,139
12204,1962926,39,129
12205,1962860,41,158
12206,1962822,54,163
12207,1962797,40,157
12208,1962767,39,141
12209,1962805,42,141
12210,1962758,41,192
12211,1962873,41,145
12212,1962855,41,200
12213,1962981,51,294
12214,1963076,33,198
12215,1963082,37,131
12216,1963022,36,136
12217,1962962,35,161
12218,1963008,43,152
12219,1962950,40,158
12220,1963027,36,151
12221,1962989,40,131
12222,1963037,40,134
12223,1962981,34,163
12224,1963060,34,152
12225,1963002,39,140
12226,1962908,43,139
12227,1963020,46,164
12228,1963165,105,201
12229,1963351,45,165
12230,1963494,48,153
12231,1963535,40,138
12232,1963648,42,350
12233,1963972,41,131
12234,1964075,42,166
12235,1964216,43,2826
12236,1967017,50,277
12237,1967274,43,192
12238,1967441,38,174
12239,1967593,39,165
12240,1967730,41,161
12241,1967867,40,172
12242,1968018,43,191
12243,1968184,46,158
12244,1968318,43,172
12245,1968284,35,143
12246,1968342,34,121
12247,1968270,35,135
12248,1968319,40,313
12249,1968416,36,145
12250,1968361,40,146
12251,1968406,41,219
12252,1968414,34,143
12253,1968474,38,166
12254,1968425,40,240
12255,1968465,42,163
12256,1968550,37,140
12257,1968503,41,138
12258,1968565,37,151
12259,1968536,34,129
12260,1968583,40,228
12261,1968620,37,130
12262,1968675,34,144
12263,1968634,37,148
12264,1968696,37,130
12265,1968648,37,148
12266,1968712,34,142
12267,1968638,34,120
12268,1968555,34,126
12269,1968491,32,124
12270,1968502,36,137
12271,1968433,37,125
12272,1968483,38,242
12273,1968538,31,231
12274,1968691,32,237
12275,1968739,32,134
12276,1968789,34,166
12277,1968744,33,120
12278,1968747,32,107
12279,1968662,33,130
12280,1968588,32,119
12281,1968626,33,120
12282,1968524,38,143
12283,1968470,33,123
12284,1968397,38,148
12285,1968519,36,130
12286,1968622,38,146
12287,1968584,35,157
12288,1968666,34,134
12289,1970738,37,158
12290,1970821,38,261
12291,1970868,38,188
12292,1970977,87,196
12293,1970972,48,156
12294,1970911,39,161
12295,1970982,41,150
12296,1970939,41,204
12297,1971053,40,170
12298,1971040,36,126
12299,1971088,41,126
12300,1971035,37,186
12301,1970952,37,153
12302,1971027,41,142
12303,1970987,39,174
12304,1971085,40,168
12305,1971046,40,147
12306,1970996,41,153
12307,1970961,40,132
12308,1970909,41,161
12309,1970886,39,133
12310,1970834,40,149
12311,1970799,46,163
12312,1970765,42,158
12313,1970817,46,141
12314,1970756,35,132
12315,1970812,36,131
12316,1970852,38,137
12317,1970908,38,143
12318,1970844,40,155
12319,1970780,45,141
12320,1970706,39,142
12321,1970639,41,145
12322,1970490,40,161
12323,1970570,43,195
12324,1970569,38,160
12325,1970444,40,169
12326,1970536,39,163
12327,1970488,38,142
12328,1970441,41,150
12329,1970394,40,171
12330,1970373,40,159
12331,1970422,40,162
12332,1970369,37,158
12333,1970428,42,151
12334,1970386,40,158
12335,1970251,42,154
12336,1970323,39,145
12337,1970288,41,155
12338,1970371,42,141
12339,1970303,40,165
12340,1970393,41,150
12341,1970369,38,201
12342,1970487,38,202
12343,1970505,34,133
12344,1970555,40,160
12345,1970503,41,157
12346,1970635,42,141
12347,1970567,35,148
12348,1970638,41,155
12349,1970574,42,159
12350,1970629,40,152
12351,1970584,37,146
12352,1970738,41,162
12353,1970715,42,191
12354,1970819,42,182
12355,1970792,43,169
12356,1970558,112,214
12357,1970682,44,150
12358,1970751,43,163
12359,1970732,40,204
12360,1970860,43,186
12361,1970841,42,146
12362,1970783,44,189
12363,1970773,42,147
12364,1970744,38,140
12365,1970691,41,151
12366,1970734,39,154
12367,1970699,42,150
12368,1970767,42,166
12369,1970732,40,141
12370,1970795,40,153
12371,1970928,45,164
12372,1971067,43,177
12373,1971221,40,166
12374,1971359,43,151
12375,1971489,38,149
12376,1971616,40,148
12377,1971742,42,143
12378,1971861,42,149
12379,1971990,42,143
12380,1972108,42,177
12381,1972262,40,146
12382,1972384,41,153
12383,1972515,40,147
12384,1972636,40,157
12385,1972773,39,144
12386,1972894,43,154
12387,1973023,41,146
12388,1973147,41,154
12389,1973274,38,160
12390,1973409,42,144
12391,1973530,41,151
12392,1973658,40,116
12393,1973752,38,140
12394,1973865,39,148
12395,1973795,42,182
12396,1973901,41,151
12397,1973857,43,143
12398,1973921,38,135
12399,1973865,39,244
12400,1974032,41,147
12401,1974001,45,159
12402,1974082,42,161
12403,1974222,41,141
12404,1974163,40,169
12405,1974153,39,140
12406,1974114,44,255
12407,1974266,40,170
12408,1974232,45,165
12409,1974323,42,147
12410,1974285,44,169
12411,1974376,42,137
12412,1974340,41,188
12413,1974446,38,157
12414,1974402,40,144
12415,1974348,42,196
12416,1974354,41,177
12417,1977808,47,190
12418,1977812,40,175
12419,1977746,43,170
12420,1977818,90,230
12421,1977842,40,161
12422,1977709,40,142
12423,1977569,41,149
12424,1977639,41,164
12425,1977778,40,166
12426,1977921,42,164
12427,1978064,41,143
12428,1978181,38,139
12429,1978298,44,151
12430,1978425,40,157
12431,1978559,40,147
12432,1978679,41,161
12433,1978815,39,161
12434,1978951,39,163
12435,1979095,41,155
12436,1979226,39,166
12437,1979368,42,131
12438,1979480,38,165
12439,1979621,42,152
12440,1979747,39,147
12441,1979870,40,165
12442,1980010,39,156
12443,1979956,46,170
12444,1980050,37,152
12445,1980025,44,131
12446,1980077,43,167
12447,1980060,40,231
12448,1980221,45,151
12449,1980187,40,150
12450,1980250,41,156
12451,1980202,41,138
12452,1980142,43,142
12453,1979991,38,150
12454,1980062,41,148
12455,1980024,40,149
12456,1979907,44,142
12457,1979970,45,151
12458,1979905,46,152
12459,1979980,41,133
12460,1979909,43,150
12461,1979879,42,170
12462,1979864,43,153
12463,1979913,42,145
12464,1979862,42,146
12465,1979926,43,152
12466,1979978,45,172
12467,1980121,41,142
12468,1980240,41,139
12469,1980197,43,150
12470,1980264,41,144
12471,1980193,40,141
12472,1980131,40,160
12473,1980189,40,146
12474,1980147,39,169
12475,1980232,38,160
12476,1980191,44,153
12477,1980164,45,149
12478,1980203,42,143
12479,1980150,40,154
12480,1980311,43,179
12481,1980205,40,127
12482,1980036,38,143
12483,1980106,44,141
12484,1980058,84,175
12485,1980151,46,143
12486,1980088,41,154
12487,1980056,39,155
12488,1980099,42,167
12489,1980064,42,152
12490,1980143,44,164
12491,1980109,42,153
12492,1980185,41,143
12493,1980147,37,137
12494,1980204,42,144
12495,1980139,42,132
12496,1980180,42,141
12497,1980115,47,169
12498,1980090,34,153
12499,1980060,40,167
12500,1980049,40,144
12501,1980100,42,159
12502,1980060,41,142
12503,1980125,40,159
12504,1980069,42,157
12505,1980039,39,130
12506,1979986,41,152
12507,1979949,42,174
12508,1979942,42,155
12509,1979913,39,134
12510,1979962,40,131
12511,1979890,42,151
12512,1980020,38,145
12513,1979979,42,138
12514,1980039,40,149
12515,1980002,40,149
12516,1980068,37,157
12517,1980020,40,137
12518,1979970,42,142
12519,1979921,44,166
12520,1979892,42,146
12521,1979857,39,150
12522,1979894,40,216
12523,1979915,41,244
12524,1980085,36,138
12525,1980048,39,195
12526,1980169,40,158
12527,1980149,43,199
12528,1980264,41,182
12529,1980241,41,127
12530,1980185,42,170
12531,1980172,42,128
12532,1980198,40,157
12533,1980162,42,145
12534,1980231,40,145
12535,1980196,42,170
12536,1980290,38,149
12537,1980247,43,150
12538,1980312,45,169
12539,1980300,38,144
12540,1980371,39,168
12541,1980355,38,113
12542,1980380,39,174
12543,1980041,42,144
12544,1980093,43,154
12545,1982683,46,162
12546,1982629,40,160
12547,1982610,40,161
12548,1982668,94,211
12549,1982681,37,160
12550,1982761,44,172
12551,1982726,36,114
